Time,Date,EMG Value (Voltage),Filtered EMG (Voltage)
09:25:05,05-Apr-2021,0.5,0.5088525602092341
09:25:05,05-Apr-2021,0.51,0.5115327629400415
09:25:05,05-Apr-2021,0.51,0.5144196894804914
09:25:05,05-Apr-2021,0.52,0.5173889377493022
09:25:05,05-Apr-2021,0.52,0.5203146878576492
09:25:05,05-Apr-2021,0.53,0.5230767246417368
09:25:05,05-Apr-2021,0.53,0.5255665936449546
09:25:05,05-Apr-2021,0.52,0.5276926013359001
09:25:05,05-Apr-2021,0.52,0.5293834892558708
09:25:05,05-Apr-2021,0.54,0.530590727169019
09:25:05,05-Apr-2021,0.53,0.5312894585201976
09:25:05,05-Apr-2021,0.53,0.5314781881392332
09:25:05,05-Apr-2021,0.54,0.5311773447036284
09:25:05,05-Apr-2021,0.53,0.5304269001121098
09:25:05,05-Apr-2021,0.53,0.5292832896684836
09:25:05,05-Apr-2021,0.52,0.5278159351858274
09:25:05,05-Apr-2021,0.52,0.5261036993884025
09:25:05,05-Apr-2021,0.51,0.5242315673941285
09:25:05,05-Apr-2021,0.54,0.522287752948536
09:25:05,05-Apr-2021,0.53,0.5203612919757385
09:25:05,05-Apr-2021,0.53,0.5185400722422061
09:25:05,05-Apr-2021,0.51,0.5169092101293737
09:25:05,05-Apr-2021,0.51,0.5155497310575178
09:25:05,05-Apr-2021,0.49,0.5145375834126145
09:25:05,05-Apr-2021,0.51,0.5139430325729869
09:25:05,05-Apr-2021,0.53,0.5138303914841784
09:25:05,05-Apr-2021,0.53,0.5142578739408307
09:25:05,05-Apr-2021,0.51,0.515277198086664
09:25:05,05-Apr-2021,0.51,0.5169325150861882
09:25:05,05-Apr-2021,0.51,0.5192583245936591
09:25:05,05-Apr-2021,0.53,0.5222762274897447
09:25:05,05-Apr-2021,0.55,0.525990600786208
09:25:05,05-Apr-2021,0.54,0.5303835348325241
09:25:05,05-Apr-2021,0.53,0.5354096514226002
09:25:05,05-Apr-2021,0.53,0.5409917016380236
09:25:05,05-Apr-2021,0.54,0.5470180436233576
09:25:05,05-Apr-2021,0.53,0.5533431088173526
09:25:05,05-Apr-2021,0.56,0.5597917005436545
09:25:05,05-Apr-2021,0.56,0.5661674381426356
09:25:05,05-Apr-2021,0.57,0.5722649598311897
09:25:05,05-Apr-2021,0.58,0.5778847786901582
09:25:05,05-Apr-2021,0.6,0.5828491045954423
09:25:05,05-Apr-2021,0.58,0.587016623551943
09:25:05,05-Apr-2021,0.61,0.5902942340097159
09:25:05,05-Apr-2021,0.61,0.5926440866673772
09:25:05,05-Apr-2021,0.61,0.5940849123088757
09:25:05,05-Apr-2021,0.59,0.5946874530912032
09:25:05,05-Apr-2021,0.57,0.5945646929549113
09:25:05,05-Apr-2021,0.58,0.5938583378253369
09:25:05,05-Apr-2021,0.58,0.5927234630773299
09:25:05,05-Apr-2021,0.6,0.5913133394263267
09:25:05,05-Apr-2021,0.61,0.5897662050457546
09:25:05,05-Apr-2021,0.59,0.5881953040728749
09:25:05,05-Apr-2021,0.57,0.586683006985822
09:25:05,05-Apr-2021,0.57,0.5852793473560842
09:25:05,05-Apr-2021,0.57,0.5840048478640041
09:25:05,05-Apr-2021,0.59,0.5828570322822729
09:25:05,05-Apr-2021,0.6,0.5818195435331923
09:25:05,05-Apr-2021,0.59,0.5808724010646018
09:25:05,05-Apr-2021,0.58,0.5800017532456735
09:25:05,05-Apr-2021,0.58,0.5792075833219457
09:25:05,05-Apr-2021,0.58,0.5785081905241845
09:25:05,05-Apr-2021,0.58,0.5779408011508151
09:25:05,05-Apr-2021,0.6,0.5775582637096671
09:25:05,05-Apr-2021,0.58,0.5774223670663738
09:25:05,05-Apr-2021,0.56,0.5775948298258982
09:25:05,05-Apr-2021,0.55,0.5781273746654504
09:25:05,05-Apr-2021,0.58,0.5790524416586129
09:25:05,05-Apr-2021,0.57,0.5803759530720854
09:25:05,05-Apr-2021,0.6,0.5820731419980829
09:25:05,05-Apr-2021,0.6,0.5840879152938958
09:25:05,05-Apr-2021,0.58,0.5863356931398634
09:25:05,05-Apr-2021,0.57,0.5887092645748145
09:25:05,05-Apr-2021,0.6,0.5910869422282269
09:25:05,05-Apr-2021,0.58,0.5933421439818759
09:25:05,05-Apr-2021,0.6,0.595353425992203
09:25:05,05-Apr-2021,0.62,0.5970139400571883
09:25:05,05-Apr-2021,0.61,0.5982393329536188
09:25:05,05-Apr-2021,0.59,0.598973289505043
09:25:05,05-Apr-2021,0.59,0.5991902395324463
09:25:05,05-Apr-2021,0.59,0.5988951315887621
09:25:05,05-Apr-2021,0.59,0.5981205213665989
09:25:05,05-Apr-2021,0.62,0.5969214585321111
09:25:05,05-Apr-2021,0.61,0.5953687835536966
09:25:05,05-Apr-2021,0.59,0.5935415210681779
09:25:05,05-Apr-2021,0.57,0.5915191244657344
09:25:05,05-Apr-2021,0.58,0.5893743723710759
09:25:05,05-Apr-2021,0.58,0.5871676741526412
09:25:05,05-Apr-2021,0.6,0.5849433554070144
09:25:05,05-Apr-2021,0.59,0.5827281871288772
09:25:05,05-Apr-2021,0.58,0.5805320844235254
09:25:05,05-Apr-2021,0.57,0.5783506269714032
09:25:05,05-Apr-2021,0.57,0.5761688836090069
09:25:05,05-Apr-2021,0.57,0.5739659378160951
09:25:05,05-Apr-2021,0.58,0.571719475797984
09:25:05,05-Apr-2021,0.59,0.5694098110737915
09:25:05,05-Apr-2021,0.57,0.5670228106365831
09:25:05,05-Apr-2021,0.57,0.5645513868700065
09:25:05,05-Apr-2021,0.54,0.561995507833092
09:25:05,05-Apr-2021,0.55,0.5593609773227133
09:25:05,05-Apr-2021,0.55,0.5566574428164531
09:25:05,05-Apr-2021,0.57,0.5538961411158743
09:25:05,05-Apr-2021,0.56,0.5510878058140373
09:25:05,05-Apr-2021,0.55,0.5482410189598358
09:25:05,05-Apr-2021,0.53,0.5453611737120456
09:25:05,05-Apr-2021,0.54,0.542450151692752
09:25:05,05-Apr-2021,0.54,0.539506775982372
09:25:05,05-Apr-2021,0.54,0.5365280355332097
09:25:05,05-Apr-2021,0.54,0.5335109830849348
09:25:05,05-Apr-2021,0.54,0.5304551192160438
09:25:05,05-Apr-2021,0.52,0.5273650254806515
09:25:05,05-Apr-2021,0.51,0.5242530029204584
09:25:05,05-Apr-2021,0.51,0.5211414752698759
09:25:05,05-Apr-2021,0.52,0.5180648875788285
09:25:05,05-Apr-2021,0.53,0.5150707635350025
09:25:05,05-Apr-2021,0.53,0.512219527274362
09:25:05,05-Apr-2021,0.51,0.509582728274078
09:25:05,05-Apr-2021,0.5,0.5072394831157108
09:25:05,05-Apr-2021,0.5,0.5052712423466481
09:25:05,05-Apr-2021,0.5,0.5037553141398539
09:25:05,05-Apr-2021,0.51,0.5027578286173295
09:25:05,05-Apr-2021,0.51,0.502326952884934
09:25:05,05-Apr-2021,0.5,0.5024871683390942
09:25:05,05-Apr-2021,0.48,0.5032353226335442
09:25:05,05-Apr-2021,0.49,0.5045389790810277
09:25:05,05-Apr-2021,0.51,0.5063373025290491
09:25:05,05-Apr-2021,0.52,0.5085443628346528
09:25:05,05-Apr-2021,0.53,0.5110543816931953
09:25:05,05-Apr-2021,0.53,0.5137482110718617
09:25:05,05-Apr-2021,0.51,0.5165002979545353
09:25:05,05-Apr-2021,0.5,0.5191855543200994
09:25:05,05-Apr-2021,0.52,0.5216858105770151
09:25:05,05-Apr-2021,0.52,0.5238957466821418
09:25:05,05-Apr-2021,0.53,0.5257282753945159
09:25:05,05-Apr-2021,0.53,0.5271192928849102
09:25:05,05-Apr-2021,0.52,0.5280315766814615
09:25:05,05-Apr-2021,0.52,0.5284574742019857
09:25:05,05-Apr-2021,0.54,0.5284199348979863
09:25:05,05-Apr-2021,0.52,0.5279714195921417
09:25:05,05-Apr-2021,0.54,0.5271902942241443
09:25:05,05-Apr-2021,0.55,0.526174509853042
09:25:05,05-Apr-2021,0.53,0.5250327031379997
09:25:05,05-Apr-2021,0.52,0.5238732999623751
09:25:05,05-Apr-2021,0.52,0.5227926908639569
09:25:05,05-Apr-2021,0.5,0.5218639421948766
09:25:05,05-Apr-2021,0.5,0.5211276747133957
09:25:05,05-Apr-2021,0.53,0.5205865966331735
09:25:05,05-Apr-2021,0.53,0.5202047311835781
09:25:05,05-Apr-2021,0.52,0.5199117328374121
09:25:05,05-Apr-2021,0.5,0.5196119879567876
09:25:05,05-Apr-2021,0.52,0.5191975653098662
09:25:05,05-Apr-2021,0.52,0.5185635793419586
09:25:05,05-Apr-2021,0.53,0.5176241767304386
09:25:05,05-Apr-2021,0.52,0.5163271838838188
09:25:05,05-Apr-2021,0.52,0.5146655023862696
09:25:05,05-Apr-2021,0.51,0.5126836336122986
09:25:05,05-Apr-2021,0.52,0.510478227533183
09:25:05,05-Apr-2021,0.51,0.5081922182963775
09:25:05,05-Apr-2021,0.52,0.5060028522152199
09:25:05,05-Apr-2021,0.51,0.5041046595709208
09:25:05,05-Apr-2021,0.5,0.5026890989555557
09:25:05,05-Apr-2021,0.49,0.501923129319215
09:25:05,05-Apr-2021,0.49,0.5019292454935184
09:25:05,05-Apr-2021,0.49,0.5027694623520274
09:25:05,05-Apr-2021,0.49,0.5044353121833861
09:25:05,05-Apr-2021,0.5,0.5068451659712377
09:25:05,05-Apr-2021,0.5,0.5098492158442026
09:25:05,05-Apr-2021,0.53,0.513241429922193
09:25:05,05-Apr-2021,0.53,0.516776896839225
09:25:05,05-Apr-2021,0.54,0.5201923789208377
09:25:05,05-Apr-2021,0.53,0.5232276916009616
09:25:05,05-Apr-2021,0.53,0.5256457268799946
09:25:05,05-Apr-2021,0.52,0.5272494418954699
09:25:05,05-Apr-2021,0.52,0.5278947720273004
09:25:05,05-Apr-2021,0.51,0.5274990255362215
09:25:05,05-Apr-2021,0.52,0.52604474934108
09:25:05,05-Apr-2021,0.53,0.5235792850229236
09:25:05,05-Apr-2021,0.53,0.520210309710841
09:25:05,05-Apr-2021,0.53,0.5160976837921712
09:25:05,05-Apr-2021,0.52,0.5114420135383795
09:25:05,05-Apr-2021,0.5,0.5064705338664446
09:25:05,05-Apr-2021,0.49,0.5014211942341555
09:25:05,05-Apr-2021,0.49,0.4965260952413406
09:25:05,05-Apr-2021,0.49,0.4919955718272847
09:25:05,05-Apr-2021,0.5,0.4880041950253102
09:25:05,05-Apr-2021,0.48,0.4846797814824483
09:25:05,05-Apr-2021,0.48,0.48209621711323614
09:25:05,05-Apr-2021,0.47,0.4802705755661346
09:25:05,05-Apr-2021,0.48,0.4791646709629588
09:25:05,05-Apr-2021,0.48,0.47869083474445967
09:25:05,05-Apr-2021,0.48,0.4787213636736539
09:25:05,05-Apr-2021,0.49,0.4791007862123716
09:25:05,05-Apr-2021,0.47,0.4796598798200004
09:25:05,05-Apr-2021,0.48,0.4802302661926167
09:25:05,05-Apr-2021,0.48,0.48065841045530205
09:25:05,05-Apr-2021,0.49,0.48081793211101614
09:25:05,05-Apr-2021,0.47,0.48061928217774263
09:25:05,05-Apr-2021,0.49,0.4800160482566961
09:25:05,05-Apr-2021,0.49,0.479007419074565
09:25:05,05-Apr-2021,0.48,0.47763666667572324
09:25:05,05-Apr-2021,0.47,0.4759858666262536
09:25:05,05-Apr-2021,0.47,0.4741674329561819
09:25:05,05-Apr-2021,0.46,0.47231333611455
09:25:05,05-Apr-2021,0.47,0.47056304238490426
09:25:05,05-Apr-2021,0.48,0.4690512390037659
09:25:05,05-Apr-2021,0.47,0.46789631687254196
09:25:05,05-Apr-2021,0.47,0.46719043062418714
09:25:05,05-Apr-2021,0.46,0.46699179545157504
09:25:05,05-Apr-2021,0.46,0.46731972558710727
09:25:05,05-Apr-2021,0.46,0.4681527494074683
09:25:06,05-Apr-2021,0.48,0.46942992616890034
09:25:06,05-Apr-2021,0.48,0.4710552440550757
09:25:06,05-Apr-2021,0.47,0.4729047376774073
09:25:06,05-Apr-2021,0.47,0.47483577187233483
09:25:06,05-Apr-2021,0.47,0.4766978166033719
09:25:06,05-Apr-2021,0.47,0.478343968258223
09:25:06,05-Apr-2021,0.5,0.47964243043156735
09:25:06,05-Apr-2021,0.49,0.480487152628822
09:25:06,05-Apr-2021,0.48,0.4808068670340929
09:25:06,05-Apr-2021,0.47,0.4805718852494616
09:25:06,05-Apr-2021,0.47,0.47979820005277857
09:25:06,05-Apr-2021,0.47,0.4785486220865487
09:25:06,05-Apr-2021,0.48,0.4769308131948514
09:25:06,05-Apr-2021,0.49,0.4750921559706826
09:25:06,05-Apr-2021,0.49,0.47321148245836975
09:25:06,05-Apr-2021,0.47,0.4714878514349255
09:25:06,05-Apr-2021,0.47,0.47012684962146534
09:25:06,05-Apr-2021,0.46,0.4693252584501351
09:25:06,05-Apr-2021,0.46,0.469255275621349
09:25:06,05-Apr-2021,0.48,0.4700497050754121
09:25:06,05-Apr-2021,0.48,0.47178957259467613
09:25:06,05-Apr-2021,0.47,0.4744954899907895
09:25:06,05-Apr-2021,0.46,0.4781238128368347
09:25:06,05-Apr-2021,0.48,0.4825682394777445
09:25:06,05-Apr-2021,0.47,0.48766698639944134
09:25:06,05-Apr-2021,0.48,0.49321505999423004
09:25:06,05-Apr-2021,0.52,0.49898048844344617
09:25:06,05-Apr-2021,0.52,0.504722797495151
09:25:06,05-Apr-2021,0.52,0.5102116526626039
09:25:06,05-Apr-2021,0.52,0.5152435577933854
09:25:06,05-Apr-2021,0.52,0.519654819968742
09:25:06,05-Apr-2021,0.52,0.523329586625898
09:25:06,05-Apr-2021,0.54,0.5262024945567454
09:25:06,05-Apr-2021,0.53,0.5282562040626827
09:25:06,05-Apr-2021,0.53,0.5295147239300182
09:25:06,05-Apr-2021,0.51,0.53003389606522
09:25:06,05-Apr-2021,0.52,0.5298906481371167
09:25:06,05-Apr-2021,0.51,0.5291725967778563
09:25:06,05-Apr-2021,0.54,0.5279692914363175
09:25:06,05-Apr-2021,0.54,0.5263658970999565
09:25:06,05-Apr-2021,0.52,0.524439550980691
09:25:06,05-Apr-2021,0.51,0.522258131866155
09:25:06,05-Apr-2021,0.53,0.5198808394488867
09:25:06,05-Apr-2021,0.52,0.5173598140437997
09:25:06,05-Apr-2021,0.53,0.5147420165677519
09:25:06,05-Apr-2021,0.52,0.5120707161112265
09:25:06,05-Apr-2021,0.51,0.509386178902959
09:25:06,05-Apr-2021,0.49,0.5067254707988054
09:25:06,05-Apr-2021,0.49,0.504121589610634
09:25:06,05-Apr-2021,0.5,0.5016023377532822
09:25:06,05-Apr-2021,0.5,0.49918937566626204
09:25:06,05-Apr-2021,0.51,0.4968977850987899
09:25:06,05-Apr-2021,0.51,0.4947363065374319
09:25:06,05-Apr-2021,0.5,0.492708294317797
09:25:06,05-Apr-2021,0.47,0.49081340154680475
09:25:06,05-Apr-2021,0.48,0.48905003012991877
09:25:06,05-Apr-2021,0.47,0.4874185689679629
09:25:06,05-Apr-2021,0.49,0.4859253154422086
09:25:06,05-Apr-2021,0.49,0.48458672467579045
09:25:06,05-Apr-2021,0.5,0.48343333971450736
09:25:06,05-Apr-2021,0.48,0.4825125497007193
09:25:06,05-Apr-2021,0.48,0.4818893013831008
09:25:06,05-Apr-2021,0.48,0.48164407760561284
09:25:06,05-Apr-2021,0.5,0.48186781206301815
09:25:06,05-Apr-2021,0.49,0.4826538629802131
09:25:06,05-Apr-2021,0.49,0.48408765750366944
09:25:06,05-Apr-2021,0.48,0.48623508693187606
09:25:06,05-Apr-2021,0.47,0.4891311059561948
09:25:06,05-Apr-2021,0.48,0.492770171803975
09:25:06,05-Apr-2021,0.49,0.49710007216153945
09:25:06,05-Apr-2021,0.51,0.5020203198024462
09:25:06,05-Apr-2021,0.52,0.5073857092143655
09:25:06,05-Apr-2021,0.51,0.513014966150356
09:25:06,05-Apr-2021,0.49,0.5187037997901377
09:25:06,05-Apr-2021,0.53,0.524241157764278
09:25:06,05-Apr-2021,0.54,0.5294271008055068
09:25:06,05-Apr-2021,0.54,0.5340904640230796
09:25:06,05-Apr-2021,0.55,0.5381043950717741
09:25:06,05-Apr-2021,0.55,0.5413980081271699
09:25:06,05-Apr-2021,0.53,0.5439627790064316
09:25:06,05-Apr-2021,0.55,0.5458528763522272
09:25:06,05-Apr-2021,0.55,0.5471792779912928
09:25:06,05-Apr-2021,0.55,0.548098165337488
09:25:06,05-Apr-2021,0.56,0.5487946632432377
09:25:06,05-Apr-2021,0.56,0.5494634733656605
09:25:06,05-Apr-2021,0.54,0.5502883168100157
09:25:06,05-Apr-2021,0.53,0.5514223155470922
09:25:06,05-Apr-2021,0.55,0.5529714369807174
09:25:06,05-Apr-2021,0.53,0.5549828436963087
09:25:06,05-Apr-2021,0.56,0.5574394263016128
09:25:06,05-Apr-2021,0.58,0.5602610305544865
09:25:06,05-Apr-2021,0.57,0.5633120687022741
09:25:06,05-Apr-2021,0.56,0.5664144904478792
09:25:06,05-Apr-2021,0.57,0.5693645904384056
09:25:06,05-Apr-2021,0.56,0.571951868847972
09:25:06,05-Apr-2021,0.58,0.5739780953412327
09:25:06,05-Apr-2021,0.59,0.5752748017643814
09:25:06,05-Apr-2021,0.59,0.5757176265339439
09:25:06,05-Apr-2021,0.57,0.5752362617555185
09:25:06,05-Apr-2021,0.56,0.5738192050831354
09:25:06,05-Apr-2021,0.57,0.5715130381615907
09:25:06,05-Apr-2021,0.56,0.5684164566973223
09:25:06,05-Apr-2021,0.58,0.5646696988020065
09:25:06,05-Apr-2021,0.58,0.5604403531974295
09:25:06,05-Apr-2021,0.56,0.5559068195181104
09:25:06,05-Apr-2021,0.54,0.5512409741208523
09:25:06,05-Apr-2021,0.55,0.5465918425720941
09:25:06,05-Apr-2021,0.52,0.5420722068725905
09:25:06,05-Apr-2021,0.54,0.537749977495203
09:25:06,05-Apr-2021,0.53,0.5336457779696001
09:25:06,05-Apr-2021,0.52,0.5297375377308254
09:25:06,05-Apr-2021,0.51,0.5259720427877318
09:25:06,05-Apr-2021,0.51,0.5222824575106686
09:25:06,05-Apr-2021,0.52,0.5186099167490223
09:25:06,05-Apr-2021,0.53,0.5149265185423805
09:25:06,05-Apr-2021,0.53,0.5112565628645073
09:25:06,05-Apr-2021,0.53,0.5076928141111638
09:25:06,05-Apr-2021,0.51,0.5044049896239214
09:25:06,05-Apr-2021,0.5,0.5016385631631725
09:25:06,05-Apr-2021,0.5,0.49970317980953793
09:25:06,05-Apr-2021,0.5,0.49895130132984944
09:25:06,05-Apr-2021,0.51,0.4997489378127455
09:25:06,05-Apr-2021,0.51,0.5024413275612598
09:25:06,05-Apr-2021,0.5,0.5073171187405807
09:25:06,05-Apr-2021,0.49,0.5145749292426578
09:25:06,05-Apr-2021,0.51,0.524296065150719
09:25:06,05-Apr-2021,0.52,0.5364266257313717
09:25:06,05-Apr-2021,0.54,0.5507712322961749
09:25:06,05-Apr-2021,0.57,0.5669992988726777
09:25:06,05-Apr-2021,0.58,0.5846633067086373
09:25:06,05-Apr-2021,0.62,0.603227177986308
09:25:06,05-Apr-2021,0.61,0.6221017673243219
09:25:06,05-Apr-2021,0.67,0.6406838384328041
09:25:06,05-Apr-2021,0.68,0.6583947259215985
09:25:06,05-Apr-2021,0.66,0.674715184929145
09:25:06,05-Apr-2021,0.67,0.6892136267999598
09:25:06,05-Apr-2021,0.74,0.7015658992630367
09:25:06,05-Apr-2021,0.71,0.7115658482579333
09:25:06,05-Apr-2021,0.74,0.7191269782346673
09:25:06,05-Apr-2021,0.73,0.724276531932974
09:25:06,05-Apr-2021,0.72,0.7271441618341868
09:25:06,05-Apr-2021,0.71,0.7279479415658555
09:25:06,05-Apr-2021,0.7,0.7269806115438355
09:25:06,05-Apr-2021,0.68,0.7245985421587909
09:25:06,05-Apr-2021,0.69,0.7212149002315857
09:25:06,05-Apr-2021,0.71,0.7172970366717379
09:25:06,05-Apr-2021,0.72,0.7133664504823228
09:25:06,05-Apr-2021,0.76,0.7099982227864139
09:25:06,05-Apr-2021,0.75,0.7078159769649645
09:25:06,05-Apr-2021,0.75,0.7074785233305442
09:25:06,05-Apr-2021,0.72,0.7096554774619446
09:25:06,05-Apr-2021,0.71,0.7149911098833515
09:25:06,05-Apr-2021,0.71,0.7240580733442407
09:25:06,05-Apr-2021,0.75,0.7373049556380772
09:25:06,05-Apr-2021,0.75,0.7550033827976753
09:25:06,05-Apr-2021,0.77,0.7772013772970133
09:25:06,05-Apr-2021,0.78,0.8036897496779108
09:25:06,05-Apr-2021,0.76,0.8339874621920986
09:25:06,05-Apr-2021,0.87,0.8673502008046434
09:25:06,05-Apr-2021,0.88,0.9028039584786061
09:25:06,05-Apr-2021,0.94,0.9392025287770156
09:25:06,05-Apr-2021,0.93,0.9753048251763592
09:25:06,05-Apr-2021,1.05,1.0098653212294408
09:25:06,05-Apr-2021,1.09,1.0417290473386183
09:25:06,05-Apr-2021,1.14,1.0699217771560878
09:25:06,05-Apr-2021,1.11,1.093726448038649
09:25:06,05-Apr-2021,1.1,1.1127384383169674
09:25:06,05-Apr-2021,1.09,1.1268947636149864
09:25:06,05-Apr-2021,1.12,1.1364750544192355
09:25:06,05-Apr-2021,1.16,1.1420748374850582
09:25:06,05-Apr-2021,1.17,1.1445538654176335
09:25:06,05-Apr-2021,1.16,1.1449639811416539
09:25:06,05-Apr-2021,1.16,1.1444623704628551
09:25:06,05-Apr-2021,1.13,1.144217116887725
09:25:06,05-Apr-2021,1.12,1.1453126635249067
09:25:06,05-Apr-2021,1.12,1.1486629354106388
09:25:06,05-Apr-2021,1.12,1.1549393145864073
09:25:06,05-Apr-2021,1.13,1.1645193401828666
09:25:06,05-Apr-2021,1.23,1.1774600543804215
09:25:06,05-Apr-2021,1.23,1.1934976221759404
09:25:06,05-Apr-2021,1.2,1.2120725795861338
09:25:06,05-Apr-2021,1.21,1.2323781013610893
09:25:06,05-Apr-2021,1.23,1.253427125316027
09:25:06,05-Apr-2021,1.19,1.2741329422526542
09:25:06,05-Apr-2021,1.34,1.2933968416746469
09:25:06,05-Apr-2021,1.36,1.3101956232236296
09:25:06,05-Apr-2021,1.36,1.323661473624014
09:25:06,05-Apr-2021,1.38,1.3331471845974794
09:25:06,05-Apr-2021,1.35,1.3382711290870208
09:25:06,05-Apr-2021,1.34,1.3389387033872873
09:25:06,05-Apr-2021,1.3,1.3353396781766567
09:25:06,05-Apr-2021,1.3,1.3279235584536024
09:25:06,05-Apr-2021,1.35,1.3173571838158353
09:25:06,05-Apr-2021,1.32,1.304470164096636
09:25:06,05-Apr-2021,1.28,1.2901943186550386
09:25:06,05-Apr-2021,1.23,1.2755031709594713
09:25:06,05-Apr-2021,1.22,1.2613568338337628
09:25:06,05-Apr-2021,1.21,1.2486563395914236
09:25:06,05-Apr-2021,1.22,1.2382096888313914
09:25:06,05-Apr-2021,1.27,1.2307098306007471
09:25:06,05-Apr-2021,1.26,1.2267228416350535
09:25:06,05-Apr-2021,1.27,1.2266832063437298
09:25:06,05-Apr-2021,1.28,1.2308926595230125
09:25:06,05-Apr-2021,1.25,1.2395196238248
09:25:06,05-Apr-2021,1.27,1.2525976313375053
09:25:06,05-Apr-2021,1.22,1.2700228089240053
09:25:06,05-Apr-2021,1.23,1.2915519889865132
09:25:06,05-Apr-2021,1.26,1.3168038179562274
09:25:06,05-Apr-2021,1.37,1.3452651396405275
09:25:06,05-Apr-2021,1.36,1.3763040179870079
09:25:06,05-Apr-2021,1.45,1.4091894217532628
09:25:06,05-Apr-2021,1.52,1.4431163463853667
09:25:06,05-Apr-2021,1.49,1.477234427779012
09:25:06,05-Apr-2021,1.5,1.5106780733296017
09:25:06,05-Apr-2021,1.52,1.5425966466806194
09:25:06,05-Apr-2021,1.5,1.5721839102373574
09:25:06,05-Apr-2021,1.58,1.5987063276427007
09:25:06,05-Apr-2021,1.62,1.6215297068943677
09:25:06,05-Apr-2021,1.63,1.640143078462428
09:25:06,05-Apr-2021,1.72,1.6541779790429108
09:25:06,05-Apr-2021,1.71,1.6634208861478936
09:25:06,05-Apr-2021,1.7,1.6678167633062209
09:25:06,05-Apr-2021,1.67,1.6674626264836496
09:25:06,05-Apr-2021,1.65,1.6625915292410025
09:25:06,05-Apr-2021,1.62,1.6535489581482459
09:25:06,05-Apr-2021,1.61,1.6407648390838443
09:25:06,05-Apr-2021,1.57,1.6247248128885083
09:25:06,05-Apr-2021,1.58,1.605944027599992
09:25:06,05-Apr-2021,1.63,1.5849455683662637
09:25:06,05-Apr-2021,1.59,1.562244172827303
09:25:06,05-Apr-2021,1.54,1.5383345182790036
09:25:06,05-Apr-2021,1.53,1.513682501559383
09:25:06,05-Apr-2021,1.5,1.4887177316443516
09:25:06,05-Apr-2021,1.48,1.463825845001838
09:25:06,05-Apr-2021,1.44,1.439340014233705
09:25:06,05-Apr-2021,1.4,1.4155318999587205
09:25:06,05-Apr-2021,1.39,1.3926030708716406
09:25:06,05-Apr-2021,1.35,1.3706784099976348
09:25:06,05-Apr-2021,1.32,1.3498031266459667
09:25:06,05-Apr-2021,1.35,1.3299446885535775
09:25:06,05-Apr-2021,1.31,1.311000364211212
09:25:06,05-Apr-2021,1.28,1.2928102849207257
09:25:06,05-Apr-2021,1.29,1.2751751862655902
09:25:06,05-Apr-2021,1.27,1.2578774189763158
09:25:06,05-Apr-2021,1.27,1.2407035094048404
09:25:06,05-Apr-2021,1.21,1.2234665110047913
09:25:06,05-Apr-2021,1.2,1.2060265687205574
09:25:06,05-Apr-2021,1.17,1.1883084056337643
09:25:06,05-Apr-2021,1.14,1.1703146918484346
09:25:06,05-Apr-2021,1.14,1.1521343641393054
09:25:06,05-Apr-2021,1.16,1.1339449341258638
09:25:06,05-Apr-2021,1.15,1.116007781338381
09:25:06,05-Apr-2021,1.11,1.0986555768916166
09:25:06,05-Apr-2021,1.08,1.0822714914941185
09:25:06,05-Apr-2021,1.09,1.0672607397979081
09:25:06,05-Apr-2021,1.07,1.0540161690639
09:25:06,05-Apr-2021,1.05,1.042880779944588
09:25:06,05-Apr-2021,1.02,1.0341110214249412
09:25:06,05-Apr-2021,0.98,1.0278452064657848
09:25:06,05-Apr-2021,0.98,1.0240812628597766
09:25:06,05-Apr-2021,1.0,1.022667157651637
09:25:06,05-Apr-2021,1.0,1.0233057623771553
09:25:06,05-Apr-2021,1.06,1.0255739163519586
09:25:06,05-Apr-2021,1.06,1.0289534185290485
09:25:06,05-Apr-2021,1.05,1.0328700924383523
09:25:06,05-Apr-2021,1.07,1.0367362566771303
09:25:06,05-Apr-2021,1.05,1.0399919955651606
09:25:06,05-Apr-2021,1.02,1.0421414183556548
09:25:06,05-Apr-2021,1.05,1.0427813176886727
09:25:06,05-Apr-2021,1.05,1.0416209473923066
09:25:06,05-Apr-2021,1.01,1.0384927617138784
09:25:06,05-Apr-2021,0.99,1.0333547368007598
09:25:06,05-Apr-2021,1.04,1.0262852907828721
09:25:06,05-Apr-2021,1.04,1.017471886318671
09:25:06,05-Apr-2021,1.02,1.00719427865722
09:25:06,05-Apr-2021,1.01,0.9958032544139791
09:25:06,05-Apr-2021,0.97,0.983695746430637
09:25:06,05-Apr-2021,0.96,0.9712874390077827
09:25:06,05-Apr-2021,0.97,0.9589843001850009
09:25:06,05-Apr-2021,0.95,0.9471547578272633
09:25:07,05-Apr-2021,0.93,0.9361043857226512
09:25:07,05-Apr-2021,0.93,0.9260549651743007
09:25:07,05-Apr-2021,0.92,0.9171296493977962
09:25:07,05-Apr-2021,0.9,0.909345688723361
09:25:07,05-Apr-2021,0.91,0.9026157668248849
09:25:07,05-Apr-2021,0.88,0.8967584428188666
09:25:07,05-Apr-2021,0.87,0.8915174903242536
09:25:07,05-Apr-2021,0.88,0.8865890888705052
09:25:07,05-Apr-2021,0.87,0.8816549046781131
09:25:07,05-Apr-2021,0.89,0.8764181970001685
09:25:07,05-Apr-2021,0.87,0.8706393551734495
