Time,Date,EMG Value (Voltage),Filtered EMG (Voltage)
09:21:58,05-Apr-2021,0.32,0.32050982619628693
09:21:58,05-Apr-2021,0.32,0.31992347258499765
09:21:58,05-Apr-2021,0.32,0.3193354303465976
09:21:58,05-Apr-2021,0.32,0.31877400199248307
09:21:58,05-Apr-2021,0.32,0.3182689881369819
09:21:58,05-Apr-2021,0.31,0.317852029379051
09:21:58,05-Apr-2021,0.33,0.317556278294842
09:21:58,05-Apr-2021,0.33,0.3174150310671919
09:21:58,05-Apr-2021,0.32,0.3174591365123008
09:21:58,05-Apr-2021,0.31,0.317713274555952
09:21:58,05-Apr-2021,0.32,0.318191512097769
09:21:58,05-Apr-2021,0.32,0.31889283025955634
09:21:58,05-Apr-2021,0.31,0.3197974977813694
09:21:58,05-Apr-2021,0.32,0.32086519201269414
09:21:58,05-Apr-2021,0.32,0.32203563103125976
09:21:58,05-Apr-2021,0.32,0.3232321971982079
09:21:58,05-Apr-2021,0.32,0.3243686415233529
09:21:58,05-Apr-2021,0.32,0.32535850769636543
09:21:58,05-Apr-2021,0.32,0.32612645688575936
09:21:58,05-Apr-2021,0.33,0.32662026347301854
09:21:58,05-Apr-2021,0.33,0.3268219460855913
09:21:58,05-Apr-2021,0.34,0.3267563600131362
09:21:58,05-Apr-2021,0.33,0.3264956612978528
09:21:58,05-Apr-2021,0.33,0.32615838615075066
09:21:58,05-Apr-2021,0.33,0.32590245312564875
09:21:58,05-Apr-2021,0.34,0.32591212575537687
09:21:58,05-Apr-2021,0.33,0.3263797786863236
09:21:58,05-Apr-2021,0.33,0.3274840911492219
09:21:58,05-Apr-2021,0.32,0.32936694679457384
09:21:58,05-Apr-2021,0.32,0.3321117458257614
09:21:58,05-Apr-2021,0.33,0.33572594130389083
09:21:58,05-Apr-2021,0.33,0.3401303413870599
09:21:58,05-Apr-2021,0.34,0.34515708083036833
09:21:58,05-Apr-2021,0.34,0.35055723122197247
09:21:58,05-Apr-2021,0.34,0.35601790736259786
09:21:58,05-Apr-2021,0.36,0.3611875728514232
09:21:58,05-Apr-2021,0.38,0.3657071928106191
09:21:58,05-Apr-2021,0.38,0.3692440692047274
09:21:58,05-Apr-2021,0.39,0.3715247563258591
09:21:58,05-Apr-2021,0.38,0.3723634764913442
09:21:58,05-Apr-2021,0.37,0.3716829399912404
09:21:58,05-Apr-2021,0.37,0.369525325860675
09:21:58,05-Apr-2021,0.37,0.3660522466320899
09:21:58,05-Apr-2021,0.36,0.3615336398224997
09:21:58,05-Apr-2021,0.36,0.35632657782854715
09:21:58,05-Apr-2021,0.35,0.3508458916744335
09:21:58,05-Apr-2021,0.35,0.34552922282880794
09:21:58,05-Apr-2021,0.35,0.3407996255141071
09:21:58,05-Apr-2021,0.33,0.33702911550845077
09:21:58,05-Apr-2021,0.32,0.33450657137515327
09:21:58,05-Apr-2021,0.32,0.33341310569971117
09:21:58,05-Apr-2021,0.32,0.33380741036341477
09:21:58,05-Apr-2021,0.33,0.3356226518167818
09:21:58,05-Apr-2021,0.34,0.33867532542472145
09:21:58,05-Apr-2021,0.34,0.34268521173396227
09:21:58,05-Apr-2021,0.35,0.34730438089037763
09:21:58,05-Apr-2021,0.35,0.3521522174054396
09:21:58,05-Apr-2021,0.36,0.35685279344069476
09:21:58,05-Apr-2021,0.37,0.36107066278755356
09:21:58,05-Apr-2021,0.37,0.364541300966547
09:21:58,05-Apr-2021,0.39,0.3670929748696222
09:21:58,05-Apr-2021,0.39,0.36865775679351387
09:21:58,05-Apr-2021,0.37,0.3692706319515116
09:21:58,05-Apr-2021,0.37,0.3690570613691566
09:21:58,05-Apr-2021,0.37,0.3682107744112572
09:21:58,05-Apr-2021,0.36,0.36696476920014887
09:21:58,05-Apr-2021,0.35,0.36555930659039554
09:21:58,05-Apr-2021,0.34,0.36421096895326177
09:21:58,05-Apr-2021,0.35,0.3630865758604012
09:21:58,05-Apr-2021,0.35,0.36228494777872855
09:21:58,05-Apr-2021,0.35,0.36182831491926076
09:21:58,05-Apr-2021,0.38,0.36166378387711656
09:21:58,05-Apr-2021,0.38,0.3616739390202383
09:21:58,05-Apr-2021,0.37,0.36169458948294947
09:21:58,05-Apr-2021,0.36,0.36153702126071097
09:21:58,05-Apr-2021,0.36,0.3610119095317178
09:21:58,05-Apr-2021,0.36,0.35995221417187934
09:21:58,05-Apr-2021,0.36,0.35823279324048896
09:21:58,05-Apr-2021,0.36,0.3557850098818667
09:21:58,05-Apr-2021,0.36,0.3526052095127562
09:21:58,05-Apr-2021,0.35,0.34875657530460347
09:21:58,05-Apr-2021,0.35,0.34436450767901855
09:21:58,05-Apr-2021,0.34,0.33960628107083674
09:21:58,05-Apr-2021,0.33,0.33469625404443387
09:21:58,05-Apr-2021,0.32,0.32986828415155844
09:21:58,05-Apr-2021,0.32,0.325357171753318
09:21:58,05-Apr-2021,0.31,0.32138089824506
09:21:58,05-Apr-2021,0.31,0.3181251455503844
09:21:58,05-Apr-2021,0.32,0.3157311440558268
09:21:58,05-Apr-2021,0.33,0.31428739245052756
09:21:58,05-Apr-2021,0.32,0.3138253381539779
09:21:58,05-Apr-2021,0.32,0.31431879579158245
09:21:58,05-Apr-2021,0.32,0.31568675349780745
09:21:58,05-Apr-2021,0.32,0.3177992400350052
09:21:58,05-Apr-2021,0.31,0.32048601022347595
09:21:58,05-Apr-2021,0.31,0.32354784468981446
09:21:58,05-Apr-2021,0.31,0.32677016662718217
09:21:58,05-Apr-2021,0.32,0.32993841755917525
09:21:58,05-Apr-2021,0.34,0.33285424017183884
09:21:58,05-Apr-2021,0.35,0.33535109599374413
09:21:58,05-Apr-2021,0.35,0.3373076513052328
09:21:58,05-Apr-2021,0.35,0.3386572367220307
09:21:59,05-Apr-2021,0.34,0.33939199221669414
09:21:59,05-Apr-2021,0.35,0.3395609153929671
09:21:59,05-Apr-2021,0.34,0.339261818162811
09:21:59,05-Apr-2021,0.33,0.3386280117401659
09:21:59,05-Apr-2021,0.33,0.33781123833531956
09:21:59,05-Apr-2021,0.33,0.3369628426171831
09:21:59,05-Apr-2021,0.34,0.33621536902740057
09:21:59,05-Apr-2021,0.33,0.3356666811918128
09:21:59,05-Apr-2021,0.34,0.33536837546360776
09:21:59,05-Apr-2021,0.33,0.3353197742912291
09:21:59,05-Apr-2021,0.33,0.33546820236404246
09:21:59,05-Apr-2021,0.33,0.33571561423442425
09:21:59,05-Apr-2021,0.33,0.3359309870397826
09:21:59,05-Apr-2021,0.32,0.33596724990921834
09:21:59,05-Apr-2021,0.35,0.3356809448863659
09:21:59,05-Apr-2021,0.34,0.33495237855171167
09:21:59,05-Apr-2021,0.35,0.3337038191032145
09:21:59,05-Apr-2021,0.34,0.3319133985690448
09:21:59,05-Apr-2021,0.34,0.3296228236605886
09:21:59,05-Apr-2021,0.33,0.3269377372570115
09:21:59,05-Apr-2021,0.32,0.32402049271606576
09:21:59,05-Apr-2021,0.32,0.3210760559413966
09:21:59,05-Apr-2021,0.32,0.3183325901361802
09:21:59,05-Apr-2021,0.31,0.3160188953409207
09:21:59,05-Apr-2021,0.31,0.31434120788322256
09:21:59,05-Apr-2021,0.3,0.3134618965665213
09:21:59,05-Apr-2021,0.31,0.31348233730872926
09:21:59,05-Apr-2021,0.31,0.3144317462974282
09:21:59,05-Apr-2021,0.32,0.3162630714477982
09:21:59,05-Apr-2021,0.33,0.3188562750658745
09:21:59,05-Apr-2021,0.31,0.32202858442713034
09:21:59,05-Apr-2021,0.3,0.3255506166714167
09:21:59,05-Apr-2021,0.34,0.3291667388539683
09:21:59,05-Apr-2021,0.35,0.3326176225891741
09:21:59,05-Apr-2021,0.35,0.335662730582455
09:21:59,05-Apr-2021,0.34,0.33810048868294423
09:21:59,05-Apr-2021,0.34,0.33978419241056373
09:21:59,05-Apr-2021,0.34,0.3406322399934037
09:21:59,05-Apr-2021,0.34,0.3406319702696556
09:21:59,05-Apr-2021,0.34,0.3398370877865187
09:21:59,05-Apr-2021,0.34,0.3383592853948216
09:21:59,05-Apr-2021,0.34,0.3363551799574393
09:21:59,05-Apr-2021,0.34,0.3340100440087842
09:21:59,05-Apr-2021,0.32,0.3315200384085265
09:21:59,05-Apr-2021,0.32,0.3290747151248183
09:21:59,05-Apr-2021,0.32,0.32684144542091115
09:21:59,05-Apr-2021,0.32,0.3249531264298172
09:21:59,05-Apr-2021,0.32,0.3235000511825824
09:21:59,05-Apr-2021,0.32,0.3225262608463638
09:21:59,05-Apr-2021,0.33,0.32203013135420117
09:21:59,05-Apr-2021,0.33,0.32196848080094115
09:21:59,05-Apr-2021,0.33,0.3222631976052836
09:21:59,05-Apr-2021,0.33,0.32280932148306835
09:21:59,05-Apr-2021,0.33,0.3234836485151206
09:21:59,05-Apr-2021,0.32,0.32415321670724506
09:21:59,05-Apr-2021,0.32,0.3246833628930427
09:21:59,05-Apr-2021,0.31,0.32494531982881
09:21:59,05-Apr-2021,0.31,0.3248234585935207
09:21:59,05-Apr-2021,0.33,0.32422223888913615
09:21:59,05-Apr-2021,0.33,0.3230727372304912
09:21:59,05-Apr-2021,0.33,0.32133836911509683
09:21:59,05-Apr-2021,0.32,0.31901921860704757
09:21:59,05-Apr-2021,0.31,0.3161543207933253
09:21:59,05-Apr-2021,0.31,0.3128213292223688
09:21:59,05-Apr-2021,0.32,0.3091332074577613
09:21:59,05-Apr-2021,0.31,0.3052318629092311
09:21:59,05-Apr-2021,0.31,0.301278960989716
09:21:59,05-Apr-2021,0.3,0.29744450100970965
09:21:59,05-Apr-2021,0.29,0.2938940719079115
09:21:59,05-Apr-2021,0.28,0.29077597622751133
09:21:59,05-Apr-2021,0.27,0.28820953759303514
09:21:59,05-Apr-2021,0.28,0.2862758297500303
09:21:59,05-Apr-2021,0.29,0.2850117756080114
09:21:59,05-Apr-2021,0.3,0.2844081237583006
09:21:59,05-Apr-2021,0.29,0.28441133132143315
09:21:59,05-Apr-2021,0.28,0.28492898124100824
09:21:59,05-Apr-2021,0.28,0.28583810006946087
09:21:59,05-Apr-2021,0.28,0.28699560435452737
09:21:59,05-Apr-2021,0.29,0.28825003209914707
09:21:59,05-Apr-2021,0.3,0.28945366500459185
09:21:59,05-Apr-2021,0.29,0.29047411626721636
09:21:59,05-Apr-2021,0.29,0.29120447827909013
09:21:59,05-Apr-2021,0.29,0.2915712203024502
09:21:59,05-Apr-2021,0.29,0.2915391946625891
09:21:59,05-Apr-2021,0.29,0.29111332597037076
09:21:59,05-Apr-2021,0.3,0.29033679825239583
09:21:59,05-Apr-2021,0.29,0.28928581313836244
09:21:59,05-Apr-2021,0.29,0.28806127224374173
09:21:59,05-Apr-2021,0.29,0.28677803526153123
09:21:59,05-Apr-2021,0.29,0.28555269922150583
09:21:59,05-Apr-2021,0.28,0.28449109307238535
09:21:59,05-Apr-2021,0.28,0.2836768372956715
09:21:59,05-Apr-2021,0.28,0.2831623366162887
09:21:59,05-Apr-2021,0.28,0.28296342366890026
09:21:59,05-Apr-2021,0.27,0.2830585431089004
09:21:59,05-Apr-2021,0.28,0.2833928775015195
09:21:59,05-Apr-2021,0.28,0.28388721434005004
09:21:59,05-Apr-2021,0.28,0.2844507072430052
09:21:59,05-Apr-2021,0.29,0.28499608140523136
09:21:59,05-Apr-2021,0.29,0.28545536876416205
09:21:59,05-Apr-2021,0.29,0.28579401715089475
09:21:59,05-Apr-2021,0.29,0.28602125723305893
09:21:59,05-Apr-2021,0.3,0.2861949497060208
09:21:59,05-Apr-2021,0.3,0.28641975069978326
09:21:59,05-Apr-2021,0.3,0.2868382674622214
09:21:59,05-Apr-2021,0.29,0.28761583750783226
09:21:59,05-Apr-2021,0.28,0.28892052620292363
09:21:59,05-Apr-2021,0.28,0.29090074502658625
09:21:59,05-Apr-2021,0.28,0.29366338940910175
09:21:59,05-Apr-2021,0.29,0.29725546936725455
09:21:59,05-Apr-2021,0.29,0.30165182909311
09:21:59,05-Apr-2021,0.3,0.30675078511607023
09:21:59,05-Apr-2021,0.31,0.31237848600909934
09:21:59,05-Apr-2021,0.31,0.3183016699177561
09:21:59,05-Apr-2021,0.33,0.3242474295798221
09:21:59,05-Apr-2021,0.34,0.32992772972957546
09:21:59,05-Apr-2021,0.35,0.3350658710072869
09:21:59,05-Apr-2021,0.35,0.33942192837392354
09:21:59,05-Apr-2021,0.35,0.3428144237897246
09:21:59,05-Apr-2021,0.34,0.34513606635768457
09:21:59,05-Apr-2021,0.35,0.34636219001916163
09:21:59,05-Apr-2021,0.34,0.3465513915680889
09:21:59,05-Apr-2021,0.34,0.3458386869036761
09:21:59,05-Apr-2021,0.35,0.344422173967217
09:21:59,05-Apr-2021,0.35,0.34254468340003624
09:21:59,05-Apr-2021,0.34,0.34047221939776506
09:21:59,05-Apr-2021,0.33,0.33847116463543114
09:21:59,05-Apr-2021,0.33,0.3367862543892493
09:21:59,05-Apr-2021,0.34,0.33562120666598033
09:21:59,05-Apr-2021,0.33,0.33512361578891
09:21:59,05-Apr-2021,0.33,0.33537528727702276
09:21:59,05-Apr-2021,0.33,0.3363886502380606
09:21:59,05-Apr-2021,0.33,0.3381092816034054
09:21:59,05-Apr-2021,0.34,0.34042396935085584
09:21:59,05-Apr-2021,0.35,0.34317319176930855
09:21:59,05-Apr-2021,0.36,0.346166471030541
09:21:59,05-Apr-2021,0.35,0.349198845946984
09:21:59,05-Apr-2021,0.36,0.352066747406472
09:21:59,05-Apr-2021,0.36,0.3545818448851096
09:21:59,05-Apr-2021,0.36,0.3565819028123041
09:21:59,05-Apr-2021,0.36,0.35793824617098097
09:21:59,05-Apr-2021,0.36,0.35855998255439747
09:21:59,05-Apr-2021,0.35,0.35839556881669127
09:21:59,05-Apr-2021,0.34,0.3574325669841901
09:21:59,05-Apr-2021,0.34,0.3556964544983919
09:21:59,05-Apr-2021,0.35,0.3532491280757502
09:21:59,05-Apr-2021,0.35,0.3501873184992768
09:21:59,05-Apr-2021,0.35,0.34664063038130843
09:21:59,05-Apr-2021,0.36,0.3427684913097267
09:21:59,05-Apr-2021,0.35,0.33875508414307154
09:21:59,05-Apr-2021,0.34,0.3348014312366821
09:21:59,05-Apr-2021,0.34,0.33111420234600464
09:21:59,05-Apr-2021,0.33,0.32789145018219906
09:21:59,05-Apr-2021,0.33,0.32530620664097787
09:21:59,05-Apr-2021,0.32,0.3234895501536521
09:21:59,05-Apr-2021,0.32,0.3225152469509094
09:21:59,05-Apr-2021,0.31,0.3223882734579254
09:21:59,05-Apr-2021,0.31,0.3230393779512764
09:21:59,05-Apr-2021,0.3,0.32432731564535244
09:21:59,05-Apr-2021,0.32,0.3260495256430477
09:21:59,05-Apr-2021,0.32,0.327960907687761
09:21:59,05-Apr-2021,0.34,0.32979916176579016
09:21:59,05-Apr-2021,0.34,0.3313140763653447
09:21:59,05-Apr-2021,0.34,0.332297390230634
09:21:59,05-Apr-2021,0.34,0.33260955066361336
09:21:59,05-Apr-2021,0.34,0.3321999026162752
09:21:59,05-Apr-2021,0.35,0.33111753249548953
09:21:59,05-Apr-2021,0.34,0.3295110624504511
09:21:59,05-Apr-2021,0.34,0.3276170143501554
09:21:59,05-Apr-2021,0.33,0.32573778428143546
09:21:59,05-Apr-2021,0.32,0.3242116128227309
09:21:59,05-Apr-2021,0.31,0.32337801504660774
09:21:59,05-Apr-2021,0.3,0.32354277209460974
09:21:59,05-Apr-2021,0.31,0.32494665988755167
09:21:59,05-Apr-2021,0.31,0.3277415649643935
09:21:59,05-Apr-2021,0.32,0.3319765861575981
09:21:59,05-Apr-2021,0.34,0.33759531870791637
09:21:59,05-Apr-2021,0.35,0.3444440043796829
09:21:59,05-Apr-2021,0.37,0.3522888590091827
09:21:59,05-Apr-2021,0.37,0.3608398676605682
09:21:59,05-Apr-2021,0.37,0.36977779242217984
09:21:59,05-Apr-2021,0.38,0.3787810892797553
09:21:59,05-Apr-2021,0.4,0.38754980746384904
09:21:59,05-Apr-2021,0.41,0.39582422754313507
09:21:59,05-Apr-2021,0.4,0.4033968599971618
09:21:59,05-Apr-2021,0.41,0.4101173643659751
09:21:59,05-Apr-2021,0.41,0.4158908548509182
09:21:59,05-Apr-2021,0.42,0.4206708250334904
09:21:59,05-Apr-2021,0.42,0.42444846326303565
09:21:59,05-Apr-2021,0.42,0.42724039443795836
09:21:59,05-Apr-2021,0.43,0.4290768743221282
09:21:59,05-Apr-2021,0.43,0.42999221419510447
09:21:59,05-Apr-2021,0.42,0.43001877859774545
09:21:59,05-Apr-2021,0.43,0.4291853343665188
09:21:59,05-Apr-2021,0.42,0.42751988995697027
09:21:59,05-Apr-2021,0.42,0.4250565017310097
09:21:59,05-Apr-2021,0.41,0.4218448921628837
09:21:59,05-Apr-2021,0.42,0.41796118677712957
09:21:59,05-Apr-2021,0.43,0.41351770738808713
09:21:59,05-Apr-2021,0.42,0.4086696427371683
09:21:59,05-Apr-2021,0.42,0.40361662861639985
09:21:59,05-Apr-2021,0.41,0.39859783938486776
09:21:59,05-Apr-2021,0.4,0.3938800764237698
09:21:59,05-Apr-2021,0.39,0.38973940959260567
09:21:59,05-Apr-2021,0.38,0.38643800479915486
09:21:59,05-Apr-2021,0.38,0.38419866627173044
09:21:59,05-Apr-2021,0.38,0.38318018252751224
09:21:59,05-Apr-2021,0.37,0.3834566985260075
09:21:59,05-Apr-2021,0.37,0.3850040196192022
09:21:59,05-Apr-2021,0.37,0.3876950212642716
09:21:59,05-Apr-2021,0.38,0.3913052755945088
09:21:59,05-Apr-2021,0.39,0.3955287409843054
09:21:59,05-Apr-2021,0.41,0.40000206786362574
09:21:59,05-Apr-2021,0.43,0.40433495621568416
09:21:59,05-Apr-2021,0.42,0.4081432489530792
09:21:59,05-Apr-2021,0.41,0.41108118630889473
09:21:59,05-Apr-2021,0.41,0.4128694958928231
09:21:59,05-Apr-2021,0.43,0.4133166565918269
09:21:59,05-Apr-2021,0.42,0.4123315952269828
09:21:59,05-Apr-2021,0.41,0.4099270985240383
09:21:59,05-Apr-2021,0.4,0.40621422842621635
09:21:59,05-Apr-2021,0.4,0.40138891675788674
09:21:59,05-Apr-2021,0.38,0.39571259463878544
09:21:59,05-Apr-2021,0.39,0.3894891136911759
09:21:59,05-Apr-2021,0.38,0.3830403183361981
09:21:59,05-Apr-2021,0.38,0.37668246546238554
09:21:59,05-Apr-2021,0.37,0.37070533258137595
09:21:59,05-Apr-2021,0.36,0.3653553902063207
09:21:59,05-Apr-2021,0.35,0.3608239029852037
09:21:59,05-Apr-2021,0.36,0.35724030631784637
09:21:59,05-Apr-2021,0.36,0.3546707087419237
09:21:59,05-Apr-2021,0.35,0.3531209316930507
09:21:59,05-Apr-2021,0.36,0.3525431658431694
09:21:59,05-Apr-2021,0.36,0.35284514046544785
09:21:59,05-Apr-2021,0.36,0.3539006865270599
09:21:59,05-Apr-2021,0.36,0.3555607090596319
09:21:59,05-Apr-2021,0.35,0.35766382315421014
09:21:59,05-Apr-2021,0.35,0.36004618178017683
09:21:59,05-Apr-2021,0.36,0.36255025718995054
09:21:59,05-Apr-2021,0.37,0.36503247561894786
09:21:59,05-Apr-2021,0.37,0.3673696360554305
09:21:59,05-Apr-2021,0.36,0.369464001478325
09:21:59,05-Apr-2021,0.37,0.3712468869074972
09:21:59,05-Apr-2021,0.38,0.3726805232940702
09:21:59,05-Apr-2021,0.38,0.37375797162654195
09:21:59,05-Apr-2021,0.37,0.37450091190626356
09:21:59,05-Apr-2021,0.37,0.37495524683988285
09:21:59,05-Apr-2021,0.38,0.3751846362762105
09:21:59,05-Apr-2021,0.39,0.3752622956195317
09:21:59,05-Apr-2021,0.38,0.3752616269168071
09:21:59,05-Apr-2021,0.37,0.3752464862842659
09:21:59,05-Apr-2021,0.37,0.3752620964688402
09:21:59,05-Apr-2021,0.37,0.375327733876275
09:21:59,05-Apr-2021,0.37,0.37543228895554565
09:21:59,05-Apr-2021,0.37,0.37553357542873944
09:21:59,05-Apr-2021,0.37,0.37556185476928267
09:21:59,05-Apr-2021,0.37,0.3754275003316059
09:21:59,05-Apr-2021,0.37,0.375032129386165
09:21:59,05-Apr-2021,0.37,0.3742819694948298
09:21:59,05-Apr-2021,0.39,0.3731017884356389
09:21:59,05-Apr-2021,0.38,0.37144749029122737
09:21:59,05-Apr-2021,0.38,0.36931553316895516
09:21:59,05-Apr-2021,0.38,0.3667476848900947
09:21:59,05-Apr-2021,0.37,0.36383026765902043
09:21:59,05-Apr-2021,0.36,0.3606878502542334
09:21:59,05-Apr-2021,0.35,0.3574721797729109
09:21:59,05-Apr-2021,0.34,0.35434784657418283
09:21:59,05-Apr-2021,0.34,0.35147661452275397
09:21:59,05-Apr-2021,0.35,0.34900245263229257
09:21:59,05-Apr-2021,0.35,0.3470390818844548
09:21:59,05-Apr-2021,0.34,0.34566138226977544
09:21:59,05-Apr-2021,0.34,0.3449014052655411
09:21:59,05-Apr-2021,0.35,0.3447491119762551
09:21:59,05-Apr-2021,0.34,0.34515737960953685
09:21:59,05-Apr-2021,0.34,0.3460503335780274
09:21:59,05-Apr-2021,0.35,0.34733370262654595
09:21:59,05-Apr-2021,0.35,0.34890569121468107
09:21:59,05-Apr-2021,0.37,0.3506668481509176
09:21:59,05-Apr-2021,0.37,0.35252761091735224
09:21:59,05-Apr-2021,0.36,0.3544126295722028
09:21:59,05-Apr-2021,0.36,0.3562615840597187
09:21:59,05-Apr-2021,0.35,0.3580269003549743
09:21:59,05-Apr-2021,0.34,0.3596693889017306
09:21:59,05-Apr-2021,0.35,0.3611532149344314
09:21:59,05-Apr-2021,0.35,0.36244166202321715
09:21:59,05-Apr-2021,0.37,0.3634948605270037
09:21:59,05-Apr-2021,0.36,0.3642701122360072
09:21:59,05-Apr-2021,0.37,0.3647248035676874
09:21:59,05-Apr-2021,0.37,0.3648213193987965
09:21:59,05-Apr-2021,0.37,0.3645329623383665
09:21:59,05-Apr-2021,0.37,0.36384970090370977
09:21:59,05-Apr-2021,0.36,0.36278261262416145
09:21:59,05-Apr-2021,0.36,0.3613661135478527
09:21:59,05-Apr-2021,0.36,0.35965741186472927
09:21:59,05-Apr-2021,0.37,0.3577330272161821
09:21:59,05-Apr-2021,0.36,0.35568263116960824
09:21:59,05-Apr-2021,0.36,0.35360085755231563
09:21:59,05-Apr-2021,0.35,0.35157807264001883
09:21:59,05-Apr-2021,0.33,0.34969133319209683
09:21:59,05-Apr-2021,0.33,0.3479968243580868
09:21:59,05-Apr-2021,0.34,0.3465248991001925
09:21:59,05-Apr-2021,0.35,0.34527842904065403
09:21:59,05-Apr-2021,0.34,0.3442345974341788
09:21:59,05-Apr-2021,0.36,0.3433496583758948
09:21:59,05-Apr-2021,0.35,0.3425657047592725
09:21:59,05-Apr-2021,0.34,0.34181823671772243
09:21:59,05-Apr-2021,0.34,0.34104333188060587
09:21:59,05-Apr-2021,0.35,0.34018344893904284
09:21:59,05-Apr-2021,0.35,0.33919126865778565
09:21:59,05-Apr-2021,0.34,0.3380314094005761
09:21:59,05-Apr-2021,0.33,0.3366802754946627
09:21:59,05-Apr-2021,0.32,0.3351246357741
09:21:59,05-Apr-2021,0.32,0.33335971176040685
09:22:00,05-Apr-2021,0.33,0.33138752360684487
09:22:00,05-Apr-2021,0.32,0.3292159964290473
09:22:00,05-Apr-2021,0.34,0.32685894282770817
09:22:00,05-Apr-2021,0.33,0.3243366340331747
09:22:00,05-Apr-2021,0.33,0.3216763807528532
09:22:00,05-Apr-2021,0.32,0.31891245131660656
09:22:00,05-Apr-2021,0.32,0.3160847775972328
09:22:00,05-Apr-2021,0.32,0.31323619382042794
09:22:00,05-Apr-2021,0.31,0.3104083383078391
09:22:00,05-Apr-2021,0.31,0.30763673491871407
09:22:00,05-Apr-2021,0.3,0.3049458805853223
09:22:00,05-Apr-2021,0.29,0.30234533248246653
09:22:00,05-Apr-2021,0.29,0.29982776499342895
09:22:00,05-Apr-2021,0.29,0.2973697336919593
09:22:00,05-Apr-2021,0.3,0.2949354657631486
09:22:00,05-Apr-2021,0.29,0.2924834672357568
09:22:00,05-Apr-2021,0.29,0.28997520412221417
09:22:00,05-Apr-2021,0.29,0.2873846848120599
09:22:00,05-Apr-2021,0.29,0.28470752323689585
09:22:00,05-Apr-2021,0.29,0.2819680354783119
09:22:00,05-Apr-2021,0.29,0.279223122646742
09:22:00,05-Apr-2021,0.28,0.27656209868575005
09:22:00,05-Apr-2021,0.28,0.27410218247885565
09:22:00,05-Apr-2021,0.27,0.2719800075061174
09:22:00,05-Apr-2021,0.27,0.2703401056560262
09:22:00,05-Apr-2021,0.26,0.26932178887537667
09:22:00,05-Apr-2021,0.26,0.2690460976010794
09:22:00,05-Apr-2021,0.26,0.26960446034533764
09:22:00,05-Apr-2021,0.26,0.2710504140974272
09:22:00,05-Apr-2021,0.27,0.2733952211574875
09:22:00,05-Apr-2021,0.28,0.27660758136958835
09:22:00,05-Apr-2021,0.29,0.28061700607079104
09:22:00,05-Apr-2021,0.3,0.28531992091500324
09:22:00,05-Apr-2021,0.29,0.29058729779375647
09:22:00,05-Apr-2021,0.3,0.2962726194277799
09:22:00,05-Apr-2021,0.31,0.30221922063965956
09:22:00,05-Apr-2021,0.31,0.30826644090558014
09:22:00,05-Apr-2021,0.31,0.3142544575861964
09:22:00,05-Apr-2021,0.31,0.32002805179585975
09:22:00,05-Apr-2021,0.32,0.3254398145184212
09:22:00,05-Apr-2021,0.33,0.3303533839734735
09:22:00,05-Apr-2021,0.34,0.33464721135115677
09:22:00,05-Apr-2021,0.33,0.33821911884525
09:22:00,05-Apr-2021,0.33,0.34099160446355536
09:22:00,05-Apr-2021,0.34,0.34291752345617715
09:22:00,05-Apr-2021,0.35,0.34398548502831505
09:22:00,05-Apr-2021,0.36,0.3442240937741801
09:22:00,05-Apr-2021,0.35,0.34370409612309427
09:22:00,05-Apr-2021,0.35,0.34253761271434524
09:22:00,05-Apr-2021,0.34,0.3408739526590317
09:22:00,05-Apr-2021,0.33,0.3388919554723492
09:22:00,05-Apr-2021,0.34,0.3367892864628561
09:22:00,05-Apr-2021,0.33,0.33476951609760075
09:22:00,05-Apr-2021,0.33,0.3330280752775175
09:22:00,05-Apr-2021,0.33,0.33173827793745786
09:22:00,05-Apr-2021,0.33,0.33103855844488134
09:22:00,05-Apr-2021,0.33,0.3310219198661752
09:22:00,05-Apr-2021,0.33,0.331728370386706
09:22:00,05-Apr-2021,0.33,0.33314087714825286
09:22:00,05-Apr-2021,0.35,0.33518512258137034
09:22:00,05-Apr-2021,0.35,0.337733133819249
09:22:00,05-Apr-2021,0.33,0.340610684465822
09:22:00,05-Apr-2021,0.33,0.34360822904304594
09:22:00,05-Apr-2021,0.34,0.34649498112035326
09:22:00,05-Apr-2021,0.34,0.34903553054235403
09:22:00,05-Apr-2021,0.35,0.3510080889763813
09:22:00,05-Apr-2021,0.36,0.3522230974198612
09:22:00,05-Apr-2021,0.36,0.35254062161185007
09:22:00,05-Apr-2021,0.36,0.351884810118359
09:22:00,05-Apr-2021,0.35,0.3502537682527559
09:22:00,05-Apr-2021,0.35,0.34772352109133536
09:22:00,05-Apr-2021,0.35,0.3444452552467253
09:22:00,05-Apr-2021,0.34,0.34063566444530224
09:22:00,05-Apr-2021,0.34,0.3365608988491619
09:22:00,05-Apr-2021,0.34,0.33251526679434534
09:22:00,05-Apr-2021,0.33,0.3287964075089832
09:22:00,05-Apr-2021,0.32,0.3256790968165214
09:22:00,05-Apr-2021,0.32,0.3233901163324355
09:22:00,05-Apr-2021,0.32,0.32208666237012773
09:22:00,05-Apr-2021,0.31,0.32184055793277533
09:22:00,05-Apr-2021,0.31,0.32263005174262044
09:22:00,05-Apr-2021,0.31,0.3243402710043625
09:22:00,05-Apr-2021,0.33,0.32677250641961114
09:22:00,05-Apr-2021,0.34,0.3296615531771357
